time,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,pos_error,quat_error
1746279627.0542529,-0.01755712181329727,0.033660538494586945,5.005211353302002,0.43973015850816105,-0.39876743696990313,0.24475349947655423,0.766627447594216,-0.3615821599960327,0.6819667220115662,0.08587493747472763,8.583048881715913,1.7130004850680685
1746279627.0954397,-0.021463170647621155,0.04101138561964035,5.005974292755127,0.4287436819030045,-0.431129087553047,0.26373021144242287,0.7488343880101043,-0.420102059841156,0.7889779806137085,0.06505837291479111,8.575547498841663,1.7304456206567924
1746279627.1636415,-0.025972256436944008,0.049462053924798965,5.006477355957031,0.41714437682848876,-0.4622946201396988,0.2821026834372604,0.7298577457749971,-0.4823462665081024,0.9022228121757507,0.03407779708504677,8.566812003322104,1.7469827548271262
1746279627.2269084,-0.031117945909500122,0.05906862020492554,5.006616115570068,0.40516260367665907,-0.49193914787018206,0.29983064189223213,0.7098878260381718,-0.5470084547996521,1.019431233406067,-0.008230775594711304,8.556752425562475,1.7624778780157326
1746279627.2870083,-0.036918848752975464,0.06986140459775925,5.0062737464904785,0.39296238964156277,-0.5198371159967795,0.3167450415379855,0.6892187692020896,-0.6134788990020752,1.1396511793136597,-0.06198109686374664,8.545302442922484,1.7768487536446376
1746279627.3454807,-0.04339028149843216,0.08186634629964828,5.005336761474609,0.38077110213259824,-0.5457986685654311,0.3328129778120787,0.6680963276151023,-0.6808393001556396,1.2613999843597412,-0.12714892625808716,8.532401446063878,1.7900394013158714
1746279627.407912,-0.05053713545203209,0.09509248286485672,5.003693103790283,0.36873917146909535,-0.5697279945608257,0.34791630488091857,0.6468351261612131,-0.748599648475647,1.3839809894561768,-0.20330435037612915,8.518007247747462,1.802037448899423
1746279627.4653597,-0.05836143344640732,0.10954547673463821,5.001235008239746,0.35707509102282275,-0.5915485876572467,0.36205228368125136,0.6256882543990658,-0.8161643147468567,1.5065058469772339,-0.2898927628993988,8.50208265504936,1.8128444216308655
1746279627.5186388,-0.06685851514339447,0.12522082030773163,4.997861385345459,0.34590364657000605,-0.611262523539229,0.37515376982360726,0.604953257362221,-0.8831601142883301,1.6284836530685425,-0.38623324036598206,8.484603386711036,1.822494202030965
1746279627.5664394,-0.07602142542600632,0.14211158454418182,4.993479251861572,0.3354071974298894,-0.6288727819177353,0.38724803214515696,0.5848589553687104,-0.9492441415786743,1.7494680881500244,-0.4915678799152374,8.465550347416206,1.8310235213921089
1746279627.6203592,-0.0858393982052803,0.16020576655864716,4.988001823425293,0.3256822559376201,-0.6444430467069424,0.39830843660600734,0.5656629889315143,-1.0141626596450806,1.8691647052764893,-0.6051082611083984,8.444911930004421,1.838490983814253
1746279627.6965811,-0.09630009531974792,0.17948997020721436,4.981351375579834,0.31688413552500727,-0.6580223368396141,0.40838420148399024,0.5475521827652466,-1.0777583122253418,1.9874465465545654,-0.7260532975196838,8.422680992549884,1.844949894636256
1746279627.7608323,-0.1190934106707573,0.22157002985477448,4.964259624481201,0.30217044103903934,-0.6796568383927934,0.42547382302416514,0.5154916415514282,-1.2005797624588013,2.219538688659668,-0.9869460463523865,8.373431667786145,1.855130315515164
