elapsed time,timestamp,topic,value
25.682,1746018924.482000000,/flightmare_control/control_delay_ms.data,25.546550750732422
25.713,1746018924.513000000,/flightmare_control/control_delay_ms.data,19.603729248046875
25.742,1746018924.542000000,/flightmare_control/control_delay_ms.data,32.53793716430664
25.777,1746018924.577000000,/flightmare_control/control_delay_ms.data,24.718046188354492
25.799,1746018924.599000000,/flightmare_control/control_delay_ms.data,21.49224281311035
25.814,1746018924.614000000,/flightmare_control/control_delay_ms.data,39.43586349487305
25.83,1746018924.630000000,/flightmare_control/control_delay_ms.data,17.88187026977539
25.875,1746018924.675000000,/flightmare_control/control_delay_ms.data,40.35377502441406
25.899,1746018924.699000000,/flightmare_control/control_delay_ms.data,20.358562469482422
25.959,1746018924.759000000,/flightmare_control/control_delay_ms.data,47.58572578430176
25.977,1746018924.777000000,/flightmare_control/control_delay_ms.data,27.287721633911133
26.005,1746018924.805000000,/flightmare_control/control_delay_ms.data,19.36483383178711
26.04,1746018924.840000000,/flightmare_control/control_delay_ms.data,46.45991325378418
26.099,1746018924.899000000,/flightmare_control/control_delay_ms.data,27.871131896972656
26.118,1746018924.918000000,/flightmare_control/control_delay_ms.data,41.48411750793457
26.134,1746018924.934000000,/flightmare_control/control_delay_ms.data,25.573253631591797
26.136,1746018924.936000000,/flightmare_control/control_delay_ms.data,14.974832534790039
26.177,1746018924.977000000,/flightmare_control/control_delay_ms.data,38.49220275878906
26.198,1746018924.998000000,/flightmare_control/control_delay_ms.data,14.164924621582031
26.22,1746018925.020000000,/flightmare_control/control_delay_ms.data,25.806427001953125
26.237,1746018925.037000000,/flightmare_control/control_delay_ms.data,20.293712615966797
26.26,1746018925.060000000,/flightmare_control/control_delay_ms.data,19.664764404296875
26.324,1746018925.124000000,/flightmare_control/control_delay_ms.data,29.69050407409668
26.324,1746018925.124000000,/flightmare_control/control_delay_ms.data,25.31123161315918
26.336,1746018925.136000000,/flightmare_control/control_delay_ms.data,20.495891571044922
26.365,1746018925.165000000,/flightmare_control/control_delay_ms.data,27.27031707763672
26.386,1746018925.186000000,/flightmare_control/control_delay_ms.data,28.50198745727539
26.411,1746018925.211000000,/flightmare_control/control_delay_ms.data,23.16570281982422
26.429,1746018925.229000000,/flightmare_control/control_delay_ms.data,22.19867706298828
26.488,1746018925.288000000,/flightmare_control/control_delay_ms.data,28.45311164855957
26.534,1746018925.334000000,/flightmare_control/control_delay_ms.data,54.14128303527832
26.561,1746018925.361000000,/flightmare_control/control_delay_ms.data,38.10524940490723
26.582,1746018925.382000000,/flightmare_control/control_delay_ms.data,23.91505241394043
26.61,1746018925.410000000,/flightmare_control/control_delay_ms.data,13.907432556152344
26.644,1746018925.444000000,/flightmare_control/control_delay_ms.data,18.751144409179688
26.644,1746018925.444000000,/flightmare_control/control_delay_ms.data,28.730392456054688
26.674,1746018925.474000000,/flightmare_control/control_delay_ms.data,22.437572479248047
26.706,1746018925.506000000,/flightmare_control/control_delay_ms.data,21.216392517089844
26.706,1746018925.506000000,/flightmare_control/control_delay_ms.data,28.58757972717285
26.802,1746018925.602000000,/flightmare_control/control_delay_ms.data,53.81202697753906
26.822,1746018925.622000000,/flightmare_control/control_delay_ms.data,27.880191802978516
26.847,1746018925.647000000,/flightmare_control/control_delay_ms.data,43.71380805969238
26.886,1746018925.686000000,/flightmare_control/control_delay_ms.data,38.46883773803711
26.925,1746018925.725000000,/flightmare_control/control_delay_ms.data,33.99014472961426
26.937,1746018925.737000000,/flightmare_control/control_delay_ms.data,29.51836585998535
26.966,1746018925.766000000,/flightmare_control/control_delay_ms.data,26.827335357666016
27.015,1746018925.815000000,/flightmare_control/control_delay_ms.data,23.47278594970703
27.032,1746018925.832000000,/flightmare_control/control_delay_ms.data,35.02845764160156
27.059,1746018925.859000000,/flightmare_control/control_delay_ms.data,19.324064254760742
27.091,1746018925.891000000,/flightmare_control/control_delay_ms.data,27.897357940673828
27.092,1746018925.892000000,/flightmare_control/control_delay_ms.data,24.082660675048828
27.12,1746018925.920000000,/flightmare_control/control_delay_ms.data,21.137714385986328
27.14,1746018925.940000000,/flightmare_control/control_delay_ms.data,31.77928924560547
27.196,1746018925.996000000,/flightmare_control/control_delay_ms.data,21.27361297607422
27.241,1746018926.041000000,/flightmare_control/control_delay_ms.data,32.23896026611328
27.241,1746018926.041000000,/flightmare_control/control_delay_ms.data,50.122976303100586
27.268,1746018926.068000000,/flightmare_control/control_delay_ms.data,17.153263092041016
27.305,1746018926.105000000,/flightmare_control/control_delay_ms.data,22.997617721557617
27.332,1746018926.132000000,/flightmare_control/control_delay_ms.data,16.198158264160156
27.357,1746018926.157000000,/flightmare_control/control_delay_ms.data,17.910003662109375
27.357,1746018926.157000000,/flightmare_control/control_delay_ms.data,40.541887283325195
27.432,1746018926.232000000,/flightmare_control/control_delay_ms.data,57.039737701416016
27.448,1746018926.248000000,/flightmare_control/control_delay_ms.data,19.10710334777832
27.448,1746018926.248000000,/flightmare_control/control_delay_ms.data,18.357038497924805
27.493,1746018926.293000000,/flightmare_control/control_delay_ms.data,15.793323516845703
27.509,1746018926.309000000,/flightmare_control/control_delay_ms.data,14.756917953491211
27.536,1746018926.336000000,/flightmare_control/control_delay_ms.data,25.375843048095703
27.558,1746018926.358000000,/flightmare_control/control_delay_ms.data,29.292821884155273
27.598,1746018926.398000000,/flightmare_control/control_delay_ms.data,25.99191665649414
27.599,1746018926.399000000,/flightmare_control/control_delay_ms.data,29.116392135620117
27.656,1746018926.456000000,/flightmare_control/control_delay_ms.data,46.56028747558594
27.719,1746018926.519000000,/flightmare_control/control_delay_ms.data,66.51067733764648
27.748,1746018926.548000000,/flightmare_control/control_delay_ms.data,34.515380859375
27.776,1746018926.576000000,/flightmare_control/control_delay_ms.data,19.13166046142578
27.807,1746018926.607000000,/flightmare_control/control_delay_ms.data,27.72045135498047
27.839,1746018926.639000000,/flightmare_control/control_delay_ms.data,19.835948944091797
27.87,1746018926.670000000,/flightmare_control/control_delay_ms.data,30.192852020263672
27.87,1746018926.670000000,/flightmare_control/control_delay_ms.data,22.71866798400879
27.899,1746018926.699000000,/flightmare_control/control_delay_ms.data,25.12669563293457
27.964,1746018926.764000000,/flightmare_control/control_delay_ms.data,25.902986526489258
27.964,1746018926.764000000,/flightmare_control/control_delay_ms.data,26.47852897644043
28.026,1746018926.826000000,/flightmare_control/control_delay_ms.data,43.17808151245117
28.026,1746018926.826000000,/flightmare_control/control_delay_ms.data,41.11599922180176
28.069,1746018926.869000000,/flightmare_control/control_delay_ms.data,19.649267196655273
28.112,1746018926.912000000,/flightmare_control/control_delay_ms.data,16.3266658782959
28.112,1746018926.912000000,/flightmare_control/control_delay_ms.data,26.634931564331055
28.135,1746018926.935000000,/flightmare_control/control_delay_ms.data,22.144794464111328
28.135,1746018926.935000000,/flightmare_control/control_delay_ms.data,23.312807083129883
28.177,1746018926.977000000,/flightmare_control/control_delay_ms.data,22.728919982910156
28.195,1746018926.995000000,/flightmare_control/control_delay_ms.data,21.256685256958008
28.246,1746018927.046000000,/flightmare_control/control_delay_ms.data,44.45528984069824
28.259,1746018927.059000000,/flightmare_control/control_delay_ms.data,23.88739585876465
28.312,1746018927.112000000,/flightmare_control/control_delay_ms.data,32.55772590637207
28.321,1746018927.121000000,/flightmare_control/control_delay_ms.data,21.314620971679688
28.347,1746018927.147000000,/flightmare_control/control_delay_ms.data,25.88343620300293
28.347,1746018927.147000000,/flightmare_control/control_delay_ms.data,23.674488067626953
28.46,1746018927.260000000,/flightmare_control/control_delay_ms.data,26.266813278198242
28.46,1746018927.260000000,/flightmare_control/control_delay_ms.data,21.76976203918457
28.46,1746018927.260000000,/flightmare_control/control_delay_ms.data,46.602487564086914
28.479,1746018927.279000000,/flightmare_control/control_delay_ms.data,12.350797653198242
28.479,1746018927.279000000,/flightmare_control/control_delay_ms.data,20.613908767700195
28.553,1746018927.353000000,/flightmare_control/control_delay_ms.data,21.25716209411621
28.553,1746018927.353000000,/flightmare_control/control_delay_ms.data,31.503915786743164
28.574,1746018927.374000000,/flightmare_control/control_delay_ms.data,23.00286293029785
28.635,1746018927.435000000,/flightmare_control/control_delay_ms.data,61.53059005737305
28.654,1746018927.454000000,/flightmare_control/control_delay_ms.data,25.615453720092773
28.674,1746018927.474000000,/flightmare_control/control_delay_ms.data,32.216548919677734
28.703,1746018927.503000000,/flightmare_control/control_delay_ms.data,31.381845474243164
28.727,1746018927.527000000,/flightmare_control/control_delay_ms.data,17.055749893188477
28.774,1746018927.574000000,/flightmare_control/control_delay_ms.data,29.116392135620117
28.775,1746018927.575000000,/flightmare_control/control_delay_ms.data,28.045177459716797
28.803,1746018927.603000000,/flightmare_control/control_delay_ms.data,12.110710144042969
28.82,1746018927.620000000,/flightmare_control/control_delay_ms.data,17.092227935791016
28.82,1746018927.620000000,/flightmare_control/control_delay_ms.data,24.689435958862305
28.85,1746018927.650000000,/flightmare_control/control_delay_ms.data,26.302337646484375
28.881,1746018927.681000000,/flightmare_control/control_delay_ms.data,23.11253547668457
28.911,1746018927.711000000,/flightmare_control/control_delay_ms.data,20.798683166503906
28.931,1746018927.731000000,/flightmare_control/control_delay_ms.data,30.312061309814453
28.958,1746018927.758000000,/flightmare_control/control_delay_ms.data,23.89359474182129
28.988,1746018927.788000000,/flightmare_control/control_delay_ms.data,28.887510299682617
29.006,1746018927.806000000,/flightmare_control/control_delay_ms.data,27.43363380432129
29.105,1746018927.905000000,/flightmare_control/control_delay_ms.data,65.0789737701416
29.105,1746018927.905000000,/flightmare_control/control_delay_ms.data,24.66106414794922
29.156,1746018927.956000000,/flightmare_control/control_delay_ms.data,49.41964149475098
29.169,1746018927.969000000,/flightmare_control/control_delay_ms.data,24.144887924194336
29.198,1746018927.998000000,/flightmare_control/control_delay_ms.data,17.82965660095215
29.228,1746018928.028000000,/flightmare_control/control_delay_ms.data,23.78368377685547
29.238,1746018928.038000000,/flightmare_control/control_delay_ms.data,31.914472579956055
29.253,1746018928.053000000,/flightmare_control/control_delay_ms.data,19.616365432739258
29.291,1746018928.091000000,/flightmare_control/control_delay_ms.data,15.979290008544922
29.311,1746018928.111000000,/flightmare_control/control_delay_ms.data,38.19584846496582
29.328,1746018928.128000000,/flightmare_control/control_delay_ms.data,19.0277099609375
29.437,1746018928.237000000,/flightmare_control/control_delay_ms.data,99.05624389648438
29.448,1746018928.248000000,/flightmare_control/control_delay_ms.data,21.167993545532227
29.5,1746018928.300000000,/flightmare_control/control_delay_ms.data,21.4231014251709
29.533,1746018928.333000000,/flightmare_control/control_delay_ms.data,32.34434127807617
29.548000000000002,1746018928.348000000,/flightmare_control/control_delay_ms.data,29.546737670898438
29.576,1746018928.376000000,/flightmare_control/control_delay_ms.data,25.732755661010742
29.599,1746018928.399000000,/flightmare_control/control_delay_ms.data,27.74500846862793
29.613,1746018928.413000000,/flightmare_control/control_delay_ms.data,19.49310302734375
29.657,1746018928.457000000,/flightmare_control/control_delay_ms.data,19.54483985900879
29.666,1746018928.466000000,/flightmare_control/control_delay_ms.data,35.53915023803711
29.68,1746018928.480000000,/flightmare_control/control_delay_ms.data,16.991853713989258
29.751,1746018928.551000000,/flightmare_control/control_delay_ms.data,63.72213363647461
29.786,1746018928.586000000,/flightmare_control/control_delay_ms.data,26.49855613708496
29.805,1746018928.605000000,/flightmare_control/control_delay_ms.data,29.061317443847656
29.84,1746018928.640000000,/flightmare_control/control_delay_ms.data,58.29906463623047
29.895,1746018928.695000000,/flightmare_control/control_delay_ms.data,32.27519989013672
29.931,1746018928.731000000,/flightmare_control/control_delay_ms.data,29.097557067871094
29.989,1746018928.789000000,/flightmare_control/control_delay_ms.data,26.44658088684082
29.99,1746018928.790000000,/flightmare_control/control_delay_ms.data,28.12790870666504
30.005,1746018928.805000000,/flightmare_control/control_delay_ms.data,32.8211784362793
30.086,1746018928.886000000,/flightmare_control/control_delay_ms.data,60.86421012878418
30.101,1746018928.901000000,/flightmare_control/control_delay_ms.data,27.067899703979492
30.141,1746018928.941000000,/flightmare_control/control_delay_ms.data,26.54099464416504
30.165,1746018928.965000000,/flightmare_control/control_delay_ms.data,32.48929977416992
30.189,1746018928.989000000,/flightmare_control/control_delay_ms.data,21.562814712524414
30.2,1746018929.000000000,/flightmare_control/control_delay_ms.data,27.83346176147461
30.219,1746018929.019000000,/flightmare_control/control_delay_ms.data,28.005599975585938
30.25,1746018929.050000000,/flightmare_control/control_delay_ms.data,24.940013885498047
30.282,1746018929.082000000,/flightmare_control/control_delay_ms.data,27.20165252685547
30.335,1746018929.135000000,/flightmare_control/control_delay_ms.data,19.458770751953125
30.345,1746018929.145000000,/flightmare_control/control_delay_ms.data,47.255516052246094
30.403,1746018929.203000000,/flightmare_control/control_delay_ms.data,32.84907341003418
30.441,1746018929.241000000,/flightmare_control/control_delay_ms.data,31.98099136352539
30.467,1746018929.267000000,/flightmare_control/control_delay_ms.data,36.8499755859375
30.484,1746018929.284000000,/flightmare_control/control_delay_ms.data,22.497892379760742
30.584,1746018929.384000000,/flightmare_control/control_delay_ms.data,113.50131034851074
30.63,1746018929.430000000,/flightmare_control/control_delay_ms.data,36.48066520690918
30.667,1746018929.467000000,/flightmare_control/control_delay_ms.data,24.140357971191406
30.715,1746018929.515000000,/flightmare_control/control_delay_ms.data,32.66310691833496
30.732,1746018929.532000000,/flightmare_control/control_delay_ms.data,28.998374938964844
30.762,1746018929.562000000,/flightmare_control/control_delay_ms.data,33.418893814086914
30.814,1746018929.614000000,/flightmare_control/control_delay_ms.data,79.4215202331543
30.844,1746018929.644000000,/flightmare_control/control_delay_ms.data,20.01667022705078
30.872,1746018929.672000000,/flightmare_control/control_delay_ms.data,23.46062660217285
30.904,1746018929.704000000,/flightmare_control/control_delay_ms.data,32.337188720703125
30.97,1746018929.770000000,/flightmare_control/control_delay_ms.data,74.67436790466309
31.005,1746018929.805000000,/flightmare_control/control_delay_ms.data,14.98866081237793
31.038,1746018929.838000000,/flightmare_control/control_delay_ms.data,30.064105987548828
31.039,1746018929.839000000,/flightmare_control/control_delay_ms.data,23.5440731048584
31.082,1746018929.882000000,/flightmare_control/control_delay_ms.data,17.51542091369629
31.095,1746018929.895000000,/flightmare_control/control_delay_ms.data,29.599666595458984
31.138,1746018929.938000000,/flightmare_control/control_delay_ms.data,17.563343048095703
31.151,1746018929.951000000,/flightmare_control/control_delay_ms.data,30.81798553466797
31.18,1746018929.980000000,/flightmare_control/control_delay_ms.data,23.065567016601562
31.217,1746018930.017000000,/flightmare_control/control_delay_ms.data,40.26532173156738
31.235,1746018930.035000000,/flightmare_control/control_delay_ms.data,24.111032485961914
31.261,1746018930.061000000,/flightmare_control/control_delay_ms.data,25.801420211791992
31.321,1746018930.121000000,/flightmare_control/control_delay_ms.data,52.04057693481445
31.35,1746018930.150000000,/flightmare_control/control_delay_ms.data,31.12006187438965
31.366,1746018930.166000000,/flightmare_control/control_delay_ms.data,32.395362854003906
31.422,1746018930.222000000,/flightmare_control/control_delay_ms.data,28.63907814025879
31.437,1746018930.237000000,/flightmare_control/control_delay_ms.data,22.91727066040039
31.48,1746018930.280000000,/flightmare_control/control_delay_ms.data,31.07476234436035
31.5,1746018930.300000000,/flightmare_control/control_delay_ms.data,28.15842628479004
31.55,1746018930.350000000,/flightmare_control/control_delay_ms.data,34.40713882446289
31.563,1746018930.363000000,/flightmare_control/control_delay_ms.data,39.29734230041504
31.595,1746018930.395000000,/flightmare_control/control_delay_ms.data,34.160614013671875
31.608,1746018930.408000000,/flightmare_control/control_delay_ms.data,22.354602813720703
31.636,1746018930.436000000,/flightmare_control/control_delay_ms.data,19.273042678833008
31.661,1746018930.461000000,/flightmare_control/control_delay_ms.data,27.02951431274414
31.708,1746018930.508000000,/flightmare_control/control_delay_ms.data,63.21287155151367
31.742,1746018930.542000000,/flightmare_control/control_delay_ms.data,22.342681884765625
31.77,1746018930.570000000,/flightmare_control/control_delay_ms.data,22.718191146850586
31.777,1746018930.577000000,/flightmare_control/control_delay_ms.data,21.818876266479492
31.818,1746018930.618000000,/flightmare_control/control_delay_ms.data,32.33480453491211
31.88,1746018930.680000000,/flightmare_control/control_delay_ms.data,36.72313690185547
31.908,1746018930.708000000,/flightmare_control/control_delay_ms.data,30.262470245361328
31.921,1746018930.721000000,/flightmare_control/control_delay_ms.data,34.832000732421875
31.984,1746018930.784000000,/flightmare_control/control_delay_ms.data,23.901700973510742
32.032,1746018930.832000000,/flightmare_control/control_delay_ms.data,22.42302894592285
32.066,1746018930.866000000,/flightmare_control/control_delay_ms.data,24.139404296875
32.066,1746018930.866000000,/flightmare_control/control_delay_ms.data,39.56460952758789
32.081,1746018930.881000000,/flightmare_control/control_delay_ms.data,25.025367736816406
32.081,1746018930.881000000,/flightmare_control/control_delay_ms.data,21.891117095947266
32.097,1746018930.897000000,/flightmare_control/control_delay_ms.data,18.106698989868164
32.132,1746018930.932000000,/flightmare_control/control_delay_ms.data,26.93796157836914
32.164,1746018930.964000000,/flightmare_control/control_delay_ms.data,32.55176544189453
32.23,1746018931.030000000,/flightmare_control/control_delay_ms.data,56.674957275390625
32.23,1746018931.030000000,/flightmare_control/control_delay_ms.data,18.002033233642578
32.278,1746018931.078000000,/flightmare_control/control_delay_ms.data,23.475170135498047
32.298,1746018931.098000000,/flightmare_control/control_delay_ms.data,32.92393684387207
32.339,1746018931.139000000,/flightmare_control/control_delay_ms.data,17.32182502746582
32.366,1746018931.166000000,/flightmare_control/control_delay_ms.data,34.99865531921387
32.388,1746018931.188000000,/flightmare_control/control_delay_ms.data,20.455360412597656
32.43,1746018931.230000000,/flightmare_control/control_delay_ms.data,44.13437843322754
32.468,1746018931.268000000,/flightmare_control/control_delay_ms.data,36.60726547241211
32.5,1746018931.300000000,/flightmare_control/control_delay_ms.data,50.009965896606445
32.522,1746018931.322000000,/flightmare_control/control_delay_ms.data,28.877735137939453
32.536,1746018931.336000000,/flightmare_control/control_delay_ms.data,19.88959312438965
32.575,1746018931.375000000,/flightmare_control/control_delay_ms.data,31.134605407714844
32.59,1746018931.390000000,/flightmare_control/control_delay_ms.data,22.2475528717041
32.651,1746018931.451000000,/flightmare_control/control_delay_ms.data,44.663190841674805
32.666,1746018931.466000000,/flightmare_control/control_delay_ms.data,23.870468139648438
32.701,1746018931.501000000,/flightmare_control/control_delay_ms.data,23.56863021850586
32.739,1746018931.539000000,/flightmare_control/control_delay_ms.data,32.79757499694824
32.766,1746018931.566000000,/flightmare_control/control_delay_ms.data,36.64684295654297
32.798,1746018931.598000000,/flightmare_control/control_delay_ms.data,36.039113998413086
32.849,1746018931.649000000,/flightmare_control/control_delay_ms.data,35.855770111083984
32.863,1746018931.663000000,/flightmare_control/control_delay_ms.data,30.829668045043945
32.897,1746018931.697000000,/flightmare_control/control_delay_ms.data,37.63437271118164
32.954,1746018931.754000000,/flightmare_control/control_delay_ms.data,52.72555351257324
32.968,1746018931.768000000,/flightmare_control/control_delay_ms.data,19.888639450073242
33,1746018931.800000000,/flightmare_control/control_delay_ms.data,27.68421173095703
33.012,1746018931.812000000,/flightmare_control/control_delay_ms.data,22.62282371520996
33.079,1746018931.879000000,/flightmare_control/control_delay_ms.data,38.062095642089844
33.127,1746018931.927000000,/flightmare_control/control_delay_ms.data,52.25324630737305
33.127,1746018931.927000000,/flightmare_control/control_delay_ms.data,18.62335205078125
33.158,1746018931.958000000,/flightmare_control/control_delay_ms.data,21.53778076171875
33.172,1746018931.972000000,/flightmare_control/control_delay_ms.data,23.1778621673584
33.23,1746018932.030000000,/flightmare_control/control_delay_ms.data,53.03239822387695
33.246,1746018932.046000000,/flightmare_control/control_delay_ms.data,24.102210998535156
33.288,1746018932.088000000,/flightmare_control/control_delay_ms.data,29.421567916870117
33.363,1746018932.163000000,/flightmare_control/control_delay_ms.data,69.47636604309082
33.394,1746018932.194000000,/flightmare_control/control_delay_ms.data,38.333892822265625
33.434,1746018932.234000000,/flightmare_control/control_delay_ms.data,30.628204345703125
33.457,1746018932.257000000,/flightmare_control/control_delay_ms.data,30.63797950744629
33.495,1746018932.295000000,/flightmare_control/control_delay_ms.data,30.99966049194336
33.544,1746018932.344000000,/flightmare_control/control_delay_ms.data,28.24544906616211
33.557,1746018932.357000000,/flightmare_control/control_delay_ms.data,56.20574951171875
33.592,1746018932.392000000,/flightmare_control/control_delay_ms.data,24.245500564575195
33.648,1746018932.448000000,/flightmare_control/control_delay_ms.data,41.87917709350586
33.695,1746018932.495000000,/flightmare_control/control_delay_ms.data,29.44350242614746
33.711,1746018932.511000000,/flightmare_control/control_delay_ms.data,57.56807327270508
33.792,1746018932.592000000,/flightmare_control/control_delay_ms.data,50.51398277282715
33.837,1746018932.637000000,/flightmare_control/control_delay_ms.data,56.11705780029297
33.858,1746018932.658000000,/flightmare_control/control_delay_ms.data,38.9256477355957
33.889,1746018932.689000000,/flightmare_control/control_delay_ms.data,27.68993377685547
34.003,1746018932.803000000,/flightmare_control/control_delay_ms.data,98.32286834716797
34.036,1746018932.836000000,/flightmare_control/control_delay_ms.data,27.500391006469727
34.094,1746018932.894000000,/flightmare_control/control_delay_ms.data,64.08858299255371
34.124,1746018932.924000000,/flightmare_control/control_delay_ms.data,51.21803283691406
34.158,1746018932.958000000,/flightmare_control/control_delay_ms.data,28.205394744873047
34.206,1746018933.006000000,/flightmare_control/control_delay_ms.data,27.886629104614258
34.23,1746018933.030000000,/flightmare_control/control_delay_ms.data,28.229236602783203
34.241,1746018933.041000000,/flightmare_control/control_delay_ms.data,23.289203643798828
34.315,1746018933.115000000,/flightmare_control/control_delay_ms.data,32.5167179107666
34.375,1746018933.175000000,/flightmare_control/control_delay_ms.data,86.2569808959961
34.388,1746018933.188000000,/flightmare_control/control_delay_ms.data,33.644914627075195
34.483,1746018933.283000000,/flightmare_control/control_delay_ms.data,71.05422019958496
34.51,1746018933.310000000,/flightmare_control/control_delay_ms.data,37.889719009399414
34.561,1746018933.361000000,/flightmare_control/control_delay_ms.data,45.06182670593262
34.577,1746018933.377000000,/flightmare_control/control_delay_ms.data,26.30162239074707
34.609,1746018933.409000000,/flightmare_control/control_delay_ms.data,23.107290267944336
34.638,1746018933.438000000,/flightmare_control/control_delay_ms.data,29.60681915283203
34.657,1746018933.457000000,/flightmare_control/control_delay_ms.data,30.440092086791992
34.756,1746018933.556000000,/flightmare_control/control_delay_ms.data,96.02046012878418
34.764,1746018933.564000000,/flightmare_control/control_delay_ms.data,24.19757843017578
34.829,1746018933.629000000,/flightmare_control/control_delay_ms.data,41.62430763244629
34.859,1746018933.659000000,/flightmare_control/control_delay_ms.data,35.53056716918945
34.892,1746018933.692000000,/flightmare_control/control_delay_ms.data,41.0304069519043
34.937,1746018933.737000000,/flightmare_control/control_delay_ms.data,30.497312545776367
34.951,1746018933.751000000,/flightmare_control/control_delay_ms.data,35.825252532958984
35.001,1746018933.801000000,/flightmare_control/control_delay_ms.data,25.902748107910156
35.016,1746018933.816000000,/flightmare_control/control_delay_ms.data,30.332326889038086
35.045,1746018933.845000000,/flightmare_control/control_delay_ms.data,28.75041961669922
35.097,1746018933.897000000,/flightmare_control/control_delay_ms.data,46.480655670166016
35.116,1746018933.916000000,/flightmare_control/control_delay_ms.data,28.42235565185547
35.162,1746018933.962000000,/flightmare_control/control_delay_ms.data,26.758193969726562
35.177,1746018933.977000000,/flightmare_control/control_delay_ms.data,33.26749801635742
35.22,1746018934.020000000,/flightmare_control/control_delay_ms.data,28.197765350341797
35.233,1746018934.033000000,/flightmare_control/control_delay_ms.data,21.856307983398438
35.298,1746018934.098000000,/flightmare_control/control_delay_ms.data,44.44527626037598
35.299,1746018934.099000000,/flightmare_control/control_delay_ms.data,38.11049461364746
35.35,1746018934.150000000,/flightmare_control/control_delay_ms.data,23.84185791015625
35.378,1746018934.178000000,/flightmare_control/control_delay_ms.data,41.04757308959961
35.43,1746018934.230000000,/flightmare_control/control_delay_ms.data,38.2997989654541
35.475,1746018934.275000000,/flightmare_control/control_delay_ms.data,48.890113830566406
35.507,1746018934.307000000,/flightmare_control/control_delay_ms.data,36.841392517089844
35.543,1746018934.343000000,/flightmare_control/control_delay_ms.data,32.54413604736328
35.559,1746018934.359000000,/flightmare_control/control_delay_ms.data,23.020505905151367
35.584,1746018934.384000000,/flightmare_control/control_delay_ms.data,40.081024169921875
35.636,1746018934.436000000,/flightmare_control/control_delay_ms.data,41.86582565307617
35.682,1746018934.482000000,/flightmare_control/control_delay_ms.data,26.489973068237305
35.715,1746018934.515000000,/flightmare_control/control_delay_ms.data,52.7191162109375
35.759,1746018934.559000000,/flightmare_control/control_delay_ms.data,35.274505615234375
35.79,1746018934.590000000,/flightmare_control/control_delay_ms.data,28.62691879272461
35.825,1746018934.625000000,/flightmare_control/control_delay_ms.data,31.461715698242188
35.891,1746018934.691000000,/flightmare_control/control_delay_ms.data,26.73053741455078
35.891,1746018934.691000000,/flightmare_control/control_delay_ms.data,37.793636322021484
35.961,1746018934.761000000,/flightmare_control/control_delay_ms.data,80.79004287719727
35.976,1746018934.776000000,/flightmare_control/control_delay_ms.data,23.60248565673828
36.019,1746018934.819000000,/flightmare_control/control_delay_ms.data,36.644697189331055
36.074,1746018934.874000000,/flightmare_control/control_delay_ms.data,24.42479133605957
36.074,1746018934.874000000,/flightmare_control/control_delay_ms.data,30.14683723449707
